GUID,GEOGID,GEOGDESC,T15_2_Y,T15_2_N,T15_2_NS,T15_2_T,T15_3_B,T15_3_OTH,T15_3_N,T15_3_NS,T15_3_T,Proportion for PC,Proportion for BroadBand
2AE1962922D313A3E055000000000001,ED3409_19096,Ballyconry,90,57,5,152,76,28,43,5,152,59.211,50
2AE1962922D413A3E055000000000001,ED3409_19097,Ballyduff,190,121,13,324,186,27,100,11,324,58.642,57.407
2AE1962922E313A3E055000000000001,ED3409_19098,Ballyegan,24,17,0,41,19,7,14,1,41,58.537,46.341
2AE1962922EF13A3E055000000000001,ED3409_19099,Ballyhorgan,103,53,3,159,86,27,41,5,159,64.78,54.088
2AE19629231D13A3E055000000000001,ED3409_19100,Beal,38,15,0,53,24,12,17,0,53,71.698,45.283
2AE19629236413A3E055000000000001,ED3409_19101,Carrig,84,65,4,153,78,13,59,3,153,54.902,50.98
2AE19629237A13A3E055000000000001,ED3409_19102,Causeway,158,82,7,247,155,27,59,6,247,63.968,62.753
2AE19629239613A3E055000000000001,ED3409_19103,Cloontubbrid,67,41,2,110,57,14,34,5,110,60.909,51.818
2AE19629221A13A3E055000000000001,ED3409_19104,Drommartin,109,67,6,182,113,14,49,6,182,59.89,62.088
2AE19629222513A3E055000000000001,ED3409_19105,Duagh,118,65,6,189,124,11,50,4,189,62.434,65.608
2AE19629223213A3E055000000000001,ED3409_19106,Ennismore,135,79,3,217,92,40,81,4,217,62.212,42.396
2AE19629225013A3E055000000000001,ED3409_19107,Gullane,61,39,2,102,48,13,39,2,102,59.804,47.059
2AE19629225113A3E055000000000001,ED3409_19108,Gunsborough,87,50,3,140,75,22,41,2,140,62.143,53.571
2AE19629226E13A3E055000000000001,ED3409_19109,Kilfeighny,229,116,12,357,190,53,98,16,357,64.146,53.221
2AE19629229513A3E055000000000001,ED3409_19110,Killehenny,479,302,32,813,471,80,229,33,813,58.918,57.934
2AE1962922A113A3E055000000000001,ED3409_19111,Killury,128,51,4,183,108,24,42,9,183,69.945,59.016
2AE1962922AB13A3E055000000000001,ED3409_19112,Kilmeany,167,96,5,268,152,33,77,6,268,62.313,56.716
2AE19629220113A3E055000000000001,ED3409_19113,Kilshenane,53,36,2,91,39,18,29,5,91,58.242,42.857
2AE19629220313A3E055000000000001,ED3409_19114,Kiltomy,79,73,7,159,80,14,61,4,159,49.686,50.314
2AE19629223713A3E055000000000001,ED3409_19115,Leitrim,132,60,1,193,118,23,51,1,193,68.394,61.14
2AE19629224513A3E055000000000001,ED3409_19116,Lislaughtin,142,88,4,234,122,26,82,4,234,60.684,52.137
2AE19629224613A3E055000000000001,ED3409_19117,Lisselton,84,46,0,130,54,33,42,1,130,64.615,41.538
2AE19629224713A3E055000000000001,ED3409_19118,Listowel Rural,408,180,17,605,401,47,140,17,605,67.438,66.281
2AE19629225313A3E055000000000001,ED3409_19119,Lixnaw,245,134,10,389,255,34,90,10,389,62.982,65.553
2AE19629227E13A3E055000000000001,ED3409_19120,Moynsha,127,57,4,188,124,17,42,5,188,67.553,65.957
2AE19629228A13A3E055000000000001,ED3409_19121,Newtownsandes,249,157,6,412,259,24,124,5,412,60.437,62.864
2AE1962922A313A3E055000000000001,ED3409_19122,Rathea,107,51,5,163,79,33,45,6,163,65.644,48.466
2AE1962922BA13A3E055000000000001,ED3409_19123,Shronowen,50,36,2,88,43,10,34,1,88,56.818,48.864
2AE1962921F913A3E055000000000001,ED3409_19124,Tarbert,186,122,7,315,193,18,103,1,315,59.048,61.27
2AE1962921FA13A3E055000000000001,ED3409_19125,Tarmon,113,63,1,177,105,21,49,2,177,63.842,59.322
2AE19629222813A3E055000000000001,ED3409_19126,Trienearagh,106,57,9,172,90,27,47,8,172,61.628,52.326
2AE19629222A13A3E055000000000001,ED3409_19127,Urlee,89,53,7,149,73,24,48,4,149,59.732,48.993
2AE19629238713A3E055000000000001,ED3409_19128,Abbeydorney,268,144,9,421,279,30,103,9,421,63.658,66.271
2AE19629239113A3E055000000000001,ED3409_19129,Arabela,322,125,6,453,311,40,99,3,453,71.082,68.653
2AE19629239D13A3E055000000000001,ED3409_19130,Ardfert,224,133,18,375,244,18,95,18,375,59.733,65.067
2AE1962922E213A3E055000000000001,ED3409_19131,Ballyegan,93,28,3,124,90,7,24,3,124,75,72.581
2AE1962922EE13A3E055000000000001,ED3409_19132,Ballyheige,341,210,14,565,331,45,175,14,565,60.354,58.584
2AE1962922FE13A3E055000000000001,ED3409_19133,Ballynahaglish,442,119,21,582,429,41,93,19,582,75.945,73.711
2AE19629230D13A3E055000000000001,ED3409_19134,Ballynorig,134,41,2,177,118,22,35,2,177,75.706,66.667
2AE19629230E13A3E055000000000001,ED3409_19135,Ballyseedy,408,153,10,571,415,57,95,4,571,71.454,72.68
2AE19629231B13A3E055000000000001,ED3409_19136,Banna,182,77,7,266,175,23,60,8,266,68.421,65.789
2AE19629231C13A3E055000000000001,ED3409_19137,Baurtregaum,95,39,7,141,77,21,36,7,141,67.376,54.61
2AE19629232913A3E055000000000001,ED3409_19138,Blennerville,172,59,16,247,165,24,45,13,247,69.636,66.802
2AE19629232A13A3E055000000000001,ED3409_19139,Boolteens,101,65,4,170,91,24,55,0,170,59.412,53.529
2AE19629234213A3E055000000000001,ED3409_19140,Brosna,162,123,5,290,116,58,110,6,290,55.862,40
2AE19629236213A3E055000000000001,ED3409_19141,Carker,78,63,4,145,50,25,68,2,145,53.793,34.483
2AE19629237813A3E055000000000001,ED3409_19142,Castleisland,793,508,24,"1,325",828,102,378,17,"1,325",59.849,62.491
2AE19629239413A3E055000000000001,ED3409_19143,Clogherbrien,418,102,10,530,416,35,71,8,530,78.868,78.491
2AE1962923B013A3E055000000000001,ED3409_19144,Cordal,62,43,3,108,52,13,42,1,108,57.407,48.148
2AE1962923B113A3E055000000000001,ED3409_19145,Crinny,79,26,3,108,68,12,28,0,108,73.148,62.963
2AE1962922D613A3E055000000000001,ED3409_19146,Derreen,38,31,0,69,32,13,24,0,69,55.072,46.377
2AE19629221813A3E055000000000001,ED3409_19147,Doon,179,44,5,228,176,18,28,6,228,78.509,77.193
2AE19629224413A3E055000000000001,ED3409_19148,Gneeves,89,57,1,147,56,41,48,2,147,60.544,38.095
2AE19629226013A3E055000000000001,ED3409_19149,Kerryhead,140,67,5,212,130,22,57,3,212,66.038,61.321
2AE19629227A13A3E055000000000001,ED3409_19150,Kilflyn,66,36,4,106,57,9,34,6,106,62.264,53.774
2AE19629227B13A3E055000000000001,ED3409_19151,Kilgarrylander,149,85,5,239,121,39,73,6,239,62.343,50.628
2AE19629228513A3E055000000000001,ED3409_19152,Kilgobban,58,39,6,103,56,8,32,7,103,56.311,54.369
2AE19629228713A3E055000000000001,ED3409_19153,Killahan,77,55,1,133,68,14,49,2,133,57.895,51.128
2AE1962922B613A3E055000000000001,ED3409_19154,Kilmurry,72,36,4,112,55,22,32,3,112,64.286,49.107
2AE19629220213A3E055000000000001,ED3409_19155,Kiltallagh,140,82,4,226,130,27,65,4,226,61.947,57.522
2AE19629221013A3E055000000000001,ED3409_19156,Knockglass,88,31,3,122,90,12,20,0,122,72.131,73.77
2AE19629221B13A3E055000000000001,ED3409_19157,Knocknagashel,163,99,4,266,144,32,87,3,266,61.278,54.135
2AE19629222713A3E055000000000001,ED3409_19158,Lackabaun,95,58,1,154,94,15,42,3,154,61.688,61.039
2AE19629226313A3E055000000000001,ED3409_19159,Millbrook,94,63,6,163,69,31,57,6,163,57.669,42.331
2AE19629227D13A3E055000000000001,ED3409_19160,Mount Eagle,43,19,2,64,28,14,20,2,64,67.188,43.75
2AE19629228B13A3E055000000000001,ED3409_19161,Nohaval,86,39,3,128,84,14,27,3,128,67.188,65.625
2AE19629229613A3E055000000000001,ED3409_19162,O'Brennan,114,49,4,167,92,31,41,3,167,68.263,55.09
2AE1962922A213A3E055000000000001,ED3409_19163,Ratass,287,78,16,381,273,35,57,16,381,75.328,71.654
2AE1962922B913A3E055000000000001,ED3409_19164,Scartaglin,158,74,3,235,145,40,49,1,235,67.234,61.702
2AE19629221E13A3E055000000000001,ED3409_19165,Tralee Rural,"4,429","1,988",193,"6,610","4,778",415,"1,240",177,"6,610",67.005,72.284
2AE19629222913A3E055000000000001,ED3409_19166,Tubrid,170,89,28,287,164,22,73,28,287,59.233,57.143
2AE1962917CC13A3E055000000000001,ED3409_20001,Abbey A,"1,223",436,40,"1,699","1,340",84,244,31,"1,699",71.984,78.87
2AE1962917CD13A3E055000000000001,ED3409_20002,Abbey B,628,276,25,929,716,64,130,19,929,67.6,77.072
2AE1962917CE13A3E055000000000001,ED3409_20003,Abbey C,101,127,33,261,106,25,95,35,261,38.697,40.613
2AE1962917CF13A3E055000000000001,ED3409_20004,Abbey D,282,291,37,610,333,44,203,30,610,46.23,54.59
2AE1962917DD13A3E055000000000001,ED3409_20005,Ballinacurra A,580,181,36,797,632,37,92,36,797,72.773,79.297
2AE1962917DE13A3E055000000000001,ED3409_20006,Ballinacurra B,344,193,12,549,387,13,138,11,549,62.659,70.492
2AE1962917DF13A3E055000000000001,ED3409_20007,Ballynanty,455,579,46,"1,080",598,52,393,37,"1,080",42.13,55.37
2AE1962917E013A3E055000000000001,ED3409_20008,Castle A,303,136,17,456,320,30,91,15,456,66.447,70.175
2AE1962917E113A3E055000000000001,ED3409_20009,Castle B,157,54,5,216,152,16,43,5,216,72.685,70.37
2AE1962917E213A3E055000000000001,ED3409_20010,Castle C,370,80,9,459,377,23,53,6,459,80.61,82.135
2AE1962917E313A3E055000000000001,ED3409_20011,Castle D,650,116,12,778,659,29,77,13,778,83.548,84.704
2AE1962917E413A3E055000000000001,ED3409_20012,Coolraine,472,190,20,682,503,34,133,12,682,69.208,73.754
2AE1962917E513A3E055000000000001,ED3409_20013,Custom House,171,136,41,348,172,37,99,40,348,49.138,49.425
2AE1962917E613A3E055000000000001,ED3409_20014,Dock A,507,311,153,971,510,95,218,148,971,52.214,52.523
2AE1962917E713A3E055000000000001,ED3409_20015,Dock B,307,169,37,513,302,49,129,33,513,59.844,58.869
2AE1962917E813A3E055000000000001,ED3409_20016,Dock C,272,163,16,451,285,28,125,13,451,60.31,63.193
2AE1962917E913A3E055000000000001,ED3409_20017,Dock D,164,69,8,241,164,20,49,8,241,68.05,68.05
2AE1962917EA13A3E055000000000001,ED3409_20018,Farranshone,267,100,9,376,274,18,79,5,376,71.011,72.872
2AE1962917EB13A3E055000000000001,ED3409_20019,Galvone A,274,246,30,550,357,14,159,20,550,49.818,64.909
2AE1962917EC13A3E055000000000001,ED3409_20020,Galvone B,68,151,11,230,113,13,93,11,230,29.565,49.13
2AE1962917ED13A3E055000000000001,ED3409_20021,Glentworth A,138,115,12,265,136,28,89,12,265,52.075,51.321
2AE1962917F413A3E055000000000001,ED3409_20022,Glentworth B,261,217,36,514,305,26,151,32,514,50.778,59.339
2AE1962917F513A3E055000000000001,ED3409_20023,Glentworth C,79,129,2,210,106,16,84,4,210,37.619,50.476
2AE1962917F613A3E055000000000001,ED3409_20024,John's A,73,210,3,286,121,8,155,2,286,25.524,42.308
2AE1962917F713A3E055000000000001,ED3409_20025,John's B,173,232,25,430,209,30,169,22,430,40.233,48.605
2AE1962917F813A3E055000000000001,ED3409_20026,John's C,103,65,2,170,101,26,42,1,170,60.588,59.412
2AE1962917F913A3E055000000000001,ED3409_20027,Killeely A,240,307,27,574,316,30,206,22,574,41.812,55.052
2AE1962917FA13A3E055000000000001,ED3409_20028,Killeely B,161,184,25,370,194,23,129,24,370,43.514,52.432
2AE1962917FB13A3E055000000000001,ED3409_20029,Market,485,279,86,850,473,108,189,80,850,57.059,55.647
2AE1962917FC13A3E055000000000001,ED3409_20030,Prospect A,145,195,26,366,185,21,138,22,366,39.617,50.546
2AE1962917FD13A3E055000000000001,ED3409_20031,Prospect B,100,156,12,268,140,11,109,8,268,37.313,52.239
2AE1962917FE13A3E055000000000001,ED3409_20032,Rathbane,270,307,18,595,361,24,198,12,595,45.378,60.672
2AE19629180313A3E055000000000001,ED3409_20033,St. Laurence,175,96,9,280,192,15,63,10,280,62.5,68.571
2AE1962917FF13A3E055000000000001,ED3409_20034,Shannon A,286,89,25,400,281,44,46,29,400,71.5,70.25
2AE19629180013A3E055000000000001,ED3409_20035,Shannon B,231,168,80,479,229,45,126,79,479,48.225,47.808
2AE19629180113A3E055000000000001,ED3409_20036,Singland A,295,312,39,646,356,37,210,43,646,45.666,55.108
2AE19629180213A3E055000000000001,ED3409_20037,Singland B,926,401,19,"1,346","1,064",64,209,9,"1,346",68.796,79.049
2AE1962917C013A3E055000000000001,ED3409_20065,Limerick North Rural,"1,739",706,135,"2,580","1,952",152,349,127,"2,580",67.403,75.659
2AE19629175813A3E055000000000001,ED3409_21001,Abbeyville,76,32,3,111,73,9,26,3,111,68.468,65.766
2AE19629175A13A3E055000000000001,ED3409_21002,Adare North,153,47,2,202,134,26,38,4,202,75.743,66.337
2AE19629175B13A3E055000000000001,ED3409_21003,Adare South,502,179,7,688,504,44,135,5,688,72.965,73.256
2AE19629175213A3E055000000000001,ED3409_21004,Ballingarry,204,132,4,340,206,26,104,4,340,60,60.588
2AE19629175F13A3E055000000000001,ED3409_21005,Ballyagran,104,79,4,187,89,26,68,4,187,55.615,47.594
2AE19629176913A3E055000000000001,ED3409_21006,Ballygrennan,65,43,2,110,45,26,36,3,110,59.091,40.909
2AE19629176C13A3E055000000000001,ED3409_21007,Ballynabanoge,75,31,3,109,67,18,23,1,109,68.807,61.468
2AE19629176E13A3E055000000000001,ED3409_21008,Ballynoe,115,49,5,169,90,30,45,4,169,68.047,53.254
2AE19629178113A3E055000000000001,ED3409_21009,Castletown,85,39,2,126,55,32,38,1,126,67.46,43.651
2AE19629178813A3E055000000000001,ED3409_21010,Coolrus,93,47,4,144,69,35,35,5,144,64.583,47.917
2AE19629177513A3E055000000000001,ED3409_21011,Crean,94,38,5,137,79,21,35,2,137,68.613,57.664
2AE19629177613A3E055000000000001,ED3409_21012,Crecora,109,35,1,145,101,15,28,1,145,75.172,69.655
2AE19629177813A3E055000000000001,ED3409_21013,Croom,336,233,12,581,342,63,167,9,581,57.831,58.864
2AE19629179813A3E055000000000001,ED3409_21014,Dunnaman,172,56,4,232,145,35,48,4,232,74.138,62.5
2AE19629179B13A3E055000000000001,ED3409_21015,Fedamore,282,114,8,404,267,49,83,5,404,69.802,66.089
2AE19629178C13A3E055000000000001,ED3409_21016,Garrane,74,28,2,104,69,8,20,7,104,71.154,66.346
2AE1962917A813A3E055000000000001,ED3409_21017,Grange,138,41,1,180,115,17,44,4,180,76.667,63.889
2AE1962917A013A3E055000000000001,ED3409_21018,Kilfinny,67,23,1,91,49,21,19,2,91,73.626,53.846
2AE1962917B213A3E055000000000001,ED3409_21019,Kilpeacon,138,35,3,176,120,25,29,2,176,78.409,68.182
2AE1962917D413A3E055000000000001,ED3409_21020,Rathmore,69,25,5,99,61,15,18,5,99,69.697,61.616
2AE19629179D13A3E055000000000001,ED3409_21021,Fleanmore,54,22,3,79,52,9,15,3,79,68.354,65.823
2AE1962917A713A3E055000000000001,ED3409_21022,Glin,315,153,10,478,294,34,139,11,478,65.9,61.506
2AE1962917B013A3E055000000000001,ED3409_21023,Kilfergus,93,75,1,169,85,17,66,1,169,55.03,50.296
2AE1962917A513A3E055000000000001,ED3409_21024,Kilmoylan,82,67,5,154,59,24,68,3,154,53.247,38.312
2AE19629175E13A3E055000000000001,ED3409_21025,Ardpatrick,89,51,2,142,81,16,39,6,142,62.676,57.042
2AE19629175013A3E055000000000001,ED3409_21026,Athlacca,81,64,6,151,66,24,58,3,151,53.642,43.709
2AE19629176B13A3E055000000000001,ED3409_21027,Ballymacshaneboy,114,63,1,178,104,22,50,2,178,64.045,58.427
2AE19629176113A3E055000000000001,ED3409_21028,Bruff,336,198,6,540,330,52,152,6,540,62.222,61.111
2AE19629176213A3E055000000000001,ED3409_21029,Bruree,226,143,10,379,183,62,130,4,379,59.631,48.285
2AE19629176313A3E055000000000001,ED3409_21030,Bulgaden,79,42,1,122,73,14,31,4,122,64.754,59.836
2AE19629177C13A3E055000000000001,ED3409_21031,Cahercorney,175,66,3,244,120,63,56,5,244,71.721,49.18
2AE19629178713A3E055000000000001,ED3409_21032,Colmanswell,131,58,4,193,112,28,49,4,193,67.876,58.031
2AE19629177B13A3E055000000000001,ED3409_21033,Darragh,80,31,2,113,67,19,26,1,113,70.796,59.292
2AE19629179413A3E055000000000001,ED3409_21034,Dromin,123,57,1,181,108,30,42,1,181,67.956,59.669
2AE19629179A13A3E055000000000001,ED3409_21035,Emlygrennan,176,96,4,276,160,39,73,4,276,63.768,57.971
2AE19629178F13A3E055000000000001,ED3409_21036,Glenbrohane,106,58,3,167,90,23,52,2,167,63.473,53.892
2AE1962917AA13A3E055000000000001,ED3409_21037,Griston,73,42,2,117,65,13,36,3,117,62.393,55.556
2AE1962917AB13A3E055000000000001,ED3409_21038,Hospital,282,190,13,485,289,42,141,13,485,58.144,59.588
2AE19629179F13A3E055000000000001,ED3409_21039,Kilfinnane,262,179,16,457,247,54,140,16,457,57.33,54.048
2AE1962917A113A3E055000000000001,ED3409_21040,Kilflyn,51,22,2,75,39,9,24,3,75,68,52
2AE1962917A313A3E055000000000001,ED3409_21041,Kilmallock,508,375,15,898,543,55,290,10,898,56.57,60.468
2AE1962917BB13A3E055000000000001,ED3409_21042,Kilteely,123,74,7,204,102,30,66,6,204,60.294,50
2AE1962917BD13A3E055000000000001,ED3409_21043,Knockainy,177,72,2,251,154,28,63,6,251,70.518,61.355
2AE1962917BE13A3E055000000000001,ED3409_21044,Knocklong,210,112,8,330,200,31,89,10,330,63.636,60.606
2AE1962917B913A3E055000000000001,ED3409_21045,Particles,51,30,1,82,44,14,21,3,82,62.195,53.659
2AE1962917D813A3E055000000000001,ED3409_21046,Rockhill,80,40,2,122,39,42,39,2,122,65.574,31.967
2AE1962917CA13A3E055000000000001,ED3409_21047,Tobernea,154,67,5,226,150,19,55,2,226,68.142,66.372
2AE1962917CB13A3E055000000000001,ED3409_21048,Uregare,143,68,4,215,121,22,68,4,215,66.512,56.279
2AE19629175913A3E055000000000001,ED3409_21049,Abington,276,122,7,405,278,39,82,6,405,68.148,68.642
2AE19629176713A3E055000000000001,ED3409_21050,Ballybricken,438,142,13,593,425,60,96,12,593,73.862,71.669
2AE19629176813A3E055000000000001,ED3409_21051,Ballycummin,"5,022","1,278",143,"6,443","5,233",438,644,128,"6,443",77.945,81.22
